# Creating_software: MTpy v2, error: geometric_mean, error_value: 0.05, data_rotation: 0.0 deg clockwise, model_EPSG:28353
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> -27.267944 131.267928
> 23 42
1.68761e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -2.287200e+00 -8.004971e-01  7.814386e-02
1.68761e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -3.974089e-01  3.884455e-03  7.814386e-02
2.31013e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  2.662199e-01  2.026445e-04  7.150278e-02
2.31013e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  7.590629e-01  4.651142e-01  7.150278e-02
2.31013e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -2.131613e+00 -8.564372e-01  7.150278e-02
2.31013e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -4.112213e-01 -2.595490e-02  7.150278e-02
3.16228e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  2.709369e-01  4.416650e-02  6.498531e-02
3.16228e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  6.637919e-01  4.125909e-01  6.498531e-02
3.16228e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -1.958003e+00 -9.152097e-01  6.498531e-02
3.16228e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -4.010230e-01 -5.049839e-02  6.498531e-02
4.32876e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  2.546441e-01  8.139705e-02  5.894719e-02
4.32876e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  5.882724e-01  3.695148e-01  5.894719e-02
4.32876e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -1.750298e+00 -9.692295e-01  5.894719e-02
4.32876e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -3.964333e-01 -6.939883e-02  5.894719e-02
5.92553e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  2.185898e-01  1.052445e-01  5.337546e-02
5.92553e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  5.301315e-01  3.347009e-01  5.337546e-02
5.92553e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -1.514121e+00 -1.005639e+00  5.337546e-02
5.92553e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -3.768886e-01 -9.704358e-02  5.337546e-02
8.11131e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  1.743385e-01  1.171857e-01  4.748134e-02
8.11131e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  4.728333e-01  3.059573e-01  4.748134e-02
8.11131e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -1.249906e+00 -1.000827e+00  4.748134e-02
8.11131e+02  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -3.472776e-01 -1.039367e-01  4.748134e-02
1.11034e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  1.325670e-01  1.177044e-01  4.173814e-02
1.11034e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  4.265034e-01  2.831255e-01  4.173814e-02
1.11034e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -9.834427e-01 -9.411179e-01  4.173814e-02
1.11034e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -3.121018e-01 -1.152507e-01  4.173814e-02
1.51991e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  1.024955e-01  1.075542e-01  3.676503e-02
1.51991e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  3.750178e-01  2.660675e-01  3.676503e-02
1.51991e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -8.005864e-01 -8.611905e-01  3.676503e-02
1.51991e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -2.575941e-01 -1.236666e-01  3.676503e-02
2.08057e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  8.067129e-02  1.013785e-01  3.091856e-02
2.08057e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  3.248340e-01  2.444622e-01  3.091856e-02
2.08057e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -5.860827e-01 -7.356447e-01  3.091856e-02
2.08057e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -2.557617e-01 -1.523246e-01  3.091856e-02
2.84804e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  6.685936e-02  8.666835e-02  2.624592e-02
2.84804e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  2.780188e-01  2.210920e-01  2.624592e-02
2.84804e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -4.503646e-01 -6.315741e-01  2.624592e-02
2.84804e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -2.013772e-01 -1.338704e-01  2.624592e-02
3.89860e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  5.062481e-02  6.085307e-02  2.219756e-02
3.89860e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXY  2.358506e-01  2.072367e-01  2.219756e-02
3.89860e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYX -3.400440e-01 -5.276838e-01  2.219756e-02
3.89860e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZYY -1.881921e-01 -1.426776e-01  2.219756e-02
5.33670e+03  SA26W2  -28.494  129.333 -143457.123 -185549.819       0.000 ZXX  3.855441e-02  5.466881e-02  1.843293e-02
